leader,follower,n_quarters,r,p,same_sector,mean_gap
PG,INTC,8,0.5058178410622858,0.2009429039449233,False,6.375
GOOGL,MSFT,7,0.504478478200697,0.24825392582678696,True,7.714285714285714
C,AVGO,11,0.5023718964663947,0.11530037069338492,False,7.545454545454546
UBER,TMO,10,0.49890274145911434,0.14212811073082385,False,7.1
AMD,ISRG,9,0.49818667478966006,0.172275628778166,False,9.666666666666666
JPM,AAPL,10,0.4978915337915337,0.14306729170442872,False,10.5
AMZN,HD,8,0.49683091565650184,0.21038775670617954,True,7.75
UAL,LLY,11,0.4967004131470018,0.12013514358633819,False,7.909090909090909
JNJ,GS,10,0.4964361287433998,0.14442566626915315,False,6.6
NVDA,UAL,13,0.49535668838765967,0.08520168671905402,False,6.0
JNJ,MA,8,0.4952309447736293,0.21209306214629245,False,9.625
PG,CRM,11,0.49459972678464165,0.1219584119308345,False,3.909090909090909
DAL,ADBE,11,0.4928513405237386,0.12348935361996083,False,9.636363636363637
PG,JPM,8,0.48556426017457954,0.22254851304383977,False,7.875
HD,ADBE,11,0.4855406136910621,0.13002380718312717,False,6.818181818181818
NVDA,BLK,8,0.4852853673837679,0.2228540315951962,False,9.25
DAL,BLK,11,0.48362392909287777,0.13177262957664254,False,11.0
JPM,GS,9,0.48324025982274554,0.18756736381560063,True,14.666666666666666
ISRG,UAL,9,0.482909511279716,0.187914104516625,False,6.888888888888889
BLK,MSFT,12,0.4812101153440193,0.11322746014879875,False,6.666666666666667
AAPL,ABBV,8,0.47881428756615113,0.23000357068842553,False,5.75
ADBE,UAL,8,0.476113530162535,0.2330218047325631,False,10.875
UNH,UAL,10,0.474923457311455,0.1654215547461278,False,9.2
UAL,ADBE,12,0.4711718055060563,0.12205902435462648,False,6.583333333333333
AMD,NOW,9,0.4709948840750378,0.20064556346114415,True,5.777777777777778
MSFT,AXP,9,0.47011088116712807,0.20160881978489872,False,10.88888888888889
PG,V,9,0.46998214242406083,0.20174931497071405,False,8.444444444444445
LLY,AMD,11,0.4691214766148639,0.1454891392898449,False,8.181818181818182
UBER,NOW,11,0.46902333130157675,0.14558489537109653,True,9.0
V,AXP,12,0.4667923994210868,0.12604946556996863,True,7.416666666666667
UAL,JPM,8,0.46647405921297425,0.2439583054147058,False,6.625
