ticker_1,ticker_2,n_obs,pearson_r,pearson_p,spearman_r,spearman_p,sector_1,sector_2,same_sector,same_industry,pearson_p_fdr,pearson_sig,spearman_p_fdr,spearman_sig,both_sig,adj_pearson_r,adj_spearman_r,adj_sig,pearson_r_h1,pearson_r_h2,stable,gold_standard
ADBE,C,20,-0.12695366187961807,0.5937823409192355,-0.206844693078302,0.38157756369604023,Technology,Financials,False,False,0.937105311910801,False,0.9183953473989435,False,False,0.21010505883289654,0.22037892758784008,False,-0.011334962428333189,-0.3781911664159031,False,False
ADBE,CAT,20,0.0255137415809348,0.9149707814262495,0.18345864661654135,0.4387948865691028,Technology,Industrials,False,False,0.988990369242897,False,0.9388069700786292,False,False,0.031102285667588117,0.006024103217206136,False,0.09620875836022837,0.21707691622442268,False,False
ADBE,COST,20,-0.1636906278488833,0.4904555025553198,-0.05263157894736842,0.825581450455932,Technology,Consumer Discretionary,False,False,0.9035186337569122,False,0.9870789978946621,False,False,-0.19241336051781427,-0.016541353383458645,False,-0.40514563111856516,0.5726203567678587,False,False
ADBE,CRM,20,0.2884022983317862,0.2175247329493144,0.2300751879699248,0.3291382464700846,Technology,Technology,True,True,0.902448550033894,False,0.9154757209456852,False,False,0.3456485077828383,0.38345864661654133,False,0.4069457086977355,0.11773091250494341,False,False
ADBE,DAL,20,0.2438083117067304,0.3002605387506694,0.13383458646616542,0.5737559530736434,Technology,Industrials,False,False,0.902448550033894,False,0.9788693944433551,False,False,-0.05267347314685378,-0.09056668257034524,False,0.22436584465971438,0.22355949117973528,False,False
ADBE,GOOGL,20,0.16241570897413327,0.4938864123251121,0.10526315789473684,0.6587277693915812,Technology,Technology,True,True,0.9035186337569122,False,0.9788693944433551,False,False,-0.11613573276942235,-0.20985334315944093,False,-0.031006500806984166,0.42836215482799417,False,False
ADBE,GS,20,0.2320440675558769,0.3249004463903802,0.2526315789473684,0.28255005726391946,Technology,Financials,False,False,0.902448550033894,False,0.8779924580963034,False,False,0.23048676126554202,0.1609022556390977,False,0.12346341109323676,0.5964816491635567,False,False
ADBE,HD,20,-0.008858292645709948,0.9704330388941332,0.25112781954887214,0.2855217106335982,Technology,Consumer Discretionary,False,False,0.9950294801604196,False,0.880264562427694,False,False,-0.01845356703649914,0.04360902255639097,False,0.07670236394869268,0.31562384254178677,False,False
ADBE,INTC,20,0.07290617403143904,0.7600165954205989,0.0706766917293233,0.7671582206450904,Technology,Technology,True,False,0.9718244990624051,False,0.9788693944433551,False,False,-0.06608767976860572,-0.1506025804301534,False,0.07035649816015738,0.135374731912196,False,False
ADBE,ISRG,20,0.0745913172066256,0.7546309791164538,0.016541353383458645,0.9448174502147446,Technology,Healthcare,False,False,0.971361726119181,False,0.9944504726680532,False,False,-0.06591092174396489,-0.09402031503559181,False,0.05108040650931743,0.12472255017513353,False,False
ADBE,JNJ,20,0.4154688911253514,0.06849093017210597,0.458819137373688,0.041867317775621055,Technology,Healthcare,False,False,0.902448550033894,False,0.8693292104028387,False,False,0.3067611626161175,0.3765064510753835,False,0.5127944631873934,0.5846338153988261,True,False
ADBE,JPM,20,-0.23551345797669448,0.31751236257442345,-0.16541353383458643,0.4858377042773383,Technology,Financials,False,False,0.902448550033894,False,0.9426701724784177,False,False,-0.0423354969391604,-0.040662696716141415,False,-0.5485027347596018,0.20172677781963824,False,False
ADBE,LLY,20,-0.21689113708534066,0.3583510619083866,-0.1677322420234958,0.47965713188705483,Technology,Healthcare,False,False,0.902448550033894,False,0.9400315650047809,False,False,-0.3585133606925632,-0.3619369355068084,False,-0.31862209107364603,-0.034429632376922224,False,False
ADBE,MA,20,-0.057026515950798884,0.8112584371643112,-0.07368421052631578,0.757528699864343,Technology,Financials,False,False,0.9787962785541944,False,0.9788693944433551,False,False,0.006589022495195659,0.06165413533834586,False,-0.17350230293270713,0.264754589154815,False,False
ADBE,META,20,0.0429611616307923,0.8572786040611708,-0.11278195488721804,0.6359170579042353,Technology,Technology,True,True,0.9819050090568476,False,0.9788693944433551,False,False,0.0029429724854539534,0.0,False,0.23712497145188885,-0.5242149945619364,False,False
ADBE,MRK,20,0.29169906523595346,0.21207582194675367,0.27238532917800223,0.2452995494982644,Technology,Healthcare,False,False,0.902448550033894,False,0.8710078411758834,False,False,0.2793285997939976,0.23909774436090225,False,0.5342471822221277,0.11532273942203047,False,False
ADBE,MS,20,-0.5155292579157053,0.0199930292714386,-0.5022556390977443,0.024024689465215552,Technology,Financials,False,False,0.902448550033894,False,0.8693292104028387,False,False,-0.553695877223219,-0.4518077412904602,False,-0.6545933949234056,0.07149813567739591,False,False
ADBE,MSFT,20,-0.21721597307372104,0.357613929284771,-0.1969924812030075,0.40515233009814566,Technology,Technology,True,True,0.902448550033894,False,0.9240316300484024,False,False,-0.14291891522886516,-0.16096277934093317,False,-0.36494089202493785,-0.0312040417387172,False,False
